node,betweenness_centrality,in_degree,freq_in_long,in_degree_centrality,max_out_amount,clustering_coefficient,degree_centrality,out_degree,max_in_amount,avg_out_amount,is_phisher
0xaf3367ac2f8014956dd5d636b0d418b8cbcdb5d0,0.0,0,0.0,0.0,4.113595,0.0,0.00632911,1,0.0,4.113595,0
0xb0570af99514ec6cd671727ea9bc3ff54d1503d1,0.0,1,0.005556,0.00011963,0.0,0.0,0.00011963,0,4.898819,0.0,0
0xb4e98fcecb36100e31f843f196a72c771e414d0d,0.0,0,0.0,0.0,0.04238,0.0,0.00017367,2,0.0,0.025266,0
0xf087491e58c60fadb03f581c5b452a41f53c8dc3,0.0,6,0.033333,4.79e-05,0.0,0.08974359,0.00031135,57,0.005,0.0,0
0x937fe079e59447780ff565ecd9607018db99c4a8,0.0,0,0.0,0.0,0.0,0.0,0.00015021,2,0.0,0.0,0
0x17dd251f08e7d537ecc7dc69e322090c44f65a57,0.0,0,0.0,0.0,0.0,0.0,0.0001365,1,0.0,0.0,0
0x3006adde65138c2941d8bc078e22916d21a91920,1.324e-05,2,0.011111,0.00011825,0.013181,0.03157895,0.00124158,21,0.03,0.000675,1
0x7d55afa2633fa416493fed43b72dbf0e18fd1f1b,0.0,1,0.005556,0.0004,0.0,0.0,0.0004,0,0.46823,0.0,0
0x2690ec903180cd9a414d4cdf73328a8d4fb2c5c2,0.0,0,0.0,0.0,0.0,0.0,0.0001365,1,0.0,0.0,0
0xe486bffd5f81bd97e40f4804e2577fc4344c0922,1.6e-05,4,0.016667,0.00010959,32.62,0.14285714,0.00038356,7,16.425302,4.668571,1
0x63ab9c8afa22a7593d991ca56dc11d6ca09ea0fb,0.0,1,0.005556,0.00022936,0.0,0.0,0.00022936,0,0.156527,0.0,0
0x85234c92d4dddf239df9c76497a6516fdf546577,4.37e-05,2,0.0,0.00012072,0.315567,0.0,0.00060361,8,0.99,0.148558,1
0xd8429e91dcea99552bb481c99f7d667cc0c08847,0.00011737,4,0.022222,0.00097229,1.4,0.5,0.00121536,2,0.714166,0.775,1
0x354d4f3eb48be676a030f98e2a6c5bc06b96e249,1.956e-05,22,0.122222,0.0005687,50.75,0.01935484,0.00090992,12,14.978205,4.247456,1
0x62bf9bfd7c10fda351d92f8cce87fe6255a442ff,0.0,0,0.0,0.0,0.0,0.0,0.00014948,1,0.0,0.0,0
0x8b1f49491477e0fb46a29fef53f1ea320d13c349,2.603e-05,10280,0.222222,0.00583079,0.02,0.00261415,0.00586941,2,0.0,0.015,1
0x0027557dba65d3287f0e05bf12c7be321a07eb34,0.0,0,0.0,0.0,0.0,0.0,0.00092851,1,0.0,0.0,0
0x39ed11674472b51930cb067038a59b0c7ac7e8ae,0.0,1,0.005556,0.00075075,0.0,1.0,0.0015015,1,3.03,0.0,0
0x623980b52c2d2ece4f8fa80947eae6b31e0b792a,0.0,0,0.0,0.0,0.0,0.0,0.00078431,1,0.0,0.0,0
0x7fa6f93584cec2423b3d9a26af3264b49f069c26,0.00024906,2,0.011111,0.000962,0.219247,0.0,0.001924,2,0.219667,0.213965,1
0x368cf9e3693d90eee616dd166f1659b56b01bd58,0.0,0,0.0,0.0,0.050745,0.0,0.00037078,14,0.0,0.050084,0
0x541fa7152e13b58e4a1fcc49d8b69a0c4a51c24b,0.0,1,0.005556,0.00015277,0.0,0.0,0.00015277,0,4.426261,0.0,0
0x2a1cbda9f24255ff3489561af72342871c06b7a3,2.44e-05,1,0.005556,7.011e-05,0.584307,0.66666667,0.00021033,2,0.586842,0.292153,1
0xd83d8fd392ee93d9a597047b287ace2db72db83f,0.0,1,0.005556,0.00013986,0.0,0.0,0.00013986,0,0.11,0.0,0
0x5f53db6505ac3b3445b51d8e89a106e3903e2f46,0.0,0,0.0,0.0,0.198842,0.0,0.00036443,1,0.0,0.198842,0
0xf048d0dfa69d1ec03fbb2eef0f127500665b2f88,0.0013518,6,0.011111,0.0004344,1.04779,0.24358974,0.00141182,9,2.0,0.340445,1
0xb6fd56439864f71182489aa93b1086031a651fc9,0.0,0,0.0,0.0,3.99895,0.0,0.00019429,1,0.0,3.99895,0
0x2336259cb13fa0622fa16c6a5b92d0e2c4cc4e35,0.0,50,0.277778,0.00091533,9.191799,0.02418208,0.00096618,50,9.19308,0.859976,1
0x2bfeba5f9315d64e0a1cf14d57b923d57e318f31,0.0,0,0.0,0.0,0.0,0.0,0.00027315,1,0.0,0.0,0
0x23de67d79ca438b62d21136577e3399aaeb69aba,0.0,1,0.005556,0.00012671,0.0,0.0,0.00012671,0,0.502991,0.0,0
0x7ecb12f414b589d46baba929864531904fc6c0d0,1.58e-06,11,0.061111,6.688e-05,0.01,0.00169492,0.00051829,74,0.0102,0.000419,1
0x9a9ae6884c65725c8f5378dbb6d3900bff36da53,0.00033186,3119,2.583333,0.10252809,1.5,0.0,0.10393258,2,0.6,1.25,1
0xce2ea2b4b12424a26774b50d1d1952cdb736b5e3,0.0,0,0.0,0.0,0.781929,0.0,0.00040193,1,0.0,0.781929,0
0x7a38a4ce5bcbf3a22cc618eac0dcdbc05825af49,0.0,0,0.0,0.0,0.0,0.0,0.00123305,1,0.0,0.0,0
0xb2c4f4d04d28e14ae0ef6e1bcd82317eee15a5ef,0.0,0,0.0,0.0,0.0,0.0,0.0001277,1,0.0,0.0,0
0x0c3dd2cf9357cde0e50ab7bd791373d074927ef7,2.81e-05,9,0.05,0.00020263,0.553442,0.10294118,0.00038274,8,0.31108,0.153555,1
0x1dec45d2cd44378fafacec5af077344765bf901c,5.25e-06,4,0.022222,6.735e-05,250.0,0.11904762,0.0003704,57,167.0,5.223503,1
0x4ed38c38f038072dca5ce72867b9f7aae381ebd9,0.02691915,2,0.011111,0.00020414,0.019956,0.1,0.00061243,5,0.021604,0.005438,1
0xaf1e72ba508e4c4e3e78080c5ff5349f3a43a89b,0.0,1023,3.916667,0.00276314,34.98958,0.00144777,0.00278649,945,34.99,2.222803,1
0x6bcfc3fdad02540141ef110a3015c6460a825e03,0.0,1,0.005556,7.036e-05,1.058618,1.0,0.00014073,1,0.0,1.058618,0
0xa8f54dc3de8fe44dd0aaf5f5c4f5e374b13ab4d1,0.0,0,0.0,0.0,0.0,0.0,0.0002784,1,0.0,0.0,0
0x3e5811045f9cf65156ef87c04cb6a88166c225c0,0.0022847,10,0.055556,0.00023653,4.015314,0.06410256,0.00082786,35,1.5,0.203778,1
0xcfeb92ab316cb905e83ef9cce36e7f8828707063,0.0,1,0.005556,0.00015957,0.005793,1.0,0.0004787,3,0.01,0.001931,1
0x4423dc0cacc8682a37b4e5fcf9d60fcff3e5c584,0.0,5,0.027778,0.00015982,0.0,0.0,0.00015982,0,5.0,0.0,0
0xb4e13ee0504815822d4f2437f80849ea395a422e,0.0,1,0.005556,8.361e-05,0.0,0.0,8.361e-05,0,0.490051,0.0,0
0xa2f5eca5d6befea37c4a32efb68eaad26f5d5d68,0.0,1,0.005556,0.00763359,0.0,0.0,0.00763359,0,0.17,0.0,0
0xa22254dbd91c4498fad80067cee5380c0f31df16,0.0,0,0.0,0.0,0.0,0.0,0.00015181,1,0.0,0.0,0
0xc43bc3a571f708a69bbe419c35b19803102eb641,0.0,0,0.0,0.0,0.095,0.0,0.00010778,1,0.0,0.095,0
0x2c44a200f6c3a2a9530400cabbe0c0b8bdb10141,0.0,0,0.0,0.0,0.0,0.0,0.00064475,1,0.0,0.0,0
0xf1b40d32e2e3fc13fc3244e2d6c958bdf933bc21,0.0,0,0.0,0.0,0.14895,0.0,0.00018116,1,0.0,0.14895,0
0x25a0546b853ba9a33e19c4fe848133f477cfcfe7,0.0,0,0.0,0.0,0.0,0.0,0.00017705,1,0.0,0.0,0
0x91caf8b1059906ce1da5e40c58e773ef844f50d9,0.0,0,0.0,0.0,1.899412,0.0,0.00019113,1,0.0,1.899412,0
0x7d423c5a6315fdefffb5a86e84a2748b7faafa82,0.0,1,0.005556,0.00595238,0.99,0.0,0.01190476,1,1.0,0.99,0
0x8759ef2cc5a495d9ca32a6de40c4f23a548eac19,0.0,10,0.005556,0.00017754,0.2,0.00456882,0.00184646,183,0.201,0.002661,0
0xc7cc9c5d2396032b187535b2cb834b63065e5074,0.0,0,0.0,0.0,0.5,0.0,0.00017071,1,0.0,0.5,0
0x62e483ad9728114281f9d222aa9e3d2d27fa368c,0.0,0,0.0,0.0,0.427951,0.0,0.00022492,1,0.0,0.427951,0
0xf085a23206cd87962754cb3ebcd06719cb37707c,0.0,0,0.0,0.0,0.187407,0.0,0.00013778,1,0.0,0.187407,0
0x14692c8b4f68716552a109e862623568ba98504f,0.00035561,32,0.05,8.529e-05,0.026,0.00866441,0.00113498,234,0.029,0.000225,1
0x53d11bc6bcb2214377bf0b0f9ca963342ec7c21e,0.00305996,10,0.055556,0.00018225,0.007565,0.05128205,0.00048601,21,0.006582,0.000702,1
0xdd6f10aa00b63e3387b965c5371c010957d77520,0.0,0,0.0,0.0,0.0,0.0,0.00015567,1,0.0,0.0,0
0xfeb4ff869fab20a8e30c771fce13d78a96a5527d,1.329e-05,4,0.022222,0.00012012,9.735732,0.13888889,0.00036036,17,3.615,0.904971,1
0x497781f6a8c56c37046a26e279a5f3dda82ae364,0.0,3,0.016667,0.00023105,0.0,0.0,0.00023105,0,0.1,0.0,0
0xb87a309da720c40dd606f6c9083ae2c75949268e,0.00048986,1,0.005556,0.00021659,0.003332,0.33333333,0.00064977,2,0.006,0.001666,1
0x518a918202b24a4f22f0071dcb00f82b863bda8e,0.0,0,0.0,0.0,0.0,0.0,0.0003927,5,0.0,0.0,0
0xf48676a31a2f94304fc09ff056a3bda11e87140c,0.00084147,39,0.216667,0.0011021,2.634753,0.00071667,0.00327076,61,4.0,0.585798,1
0x9f537861c2946739fe003c0c88ff44f1e6a4e54d,0.0,0,0.0,0.0,0.0,0.0,0.00013011,2,0.0,0.0,0
0xe60e62c42f84d8ce6af49ebb2d06e123a011f7e8,0.0,1,0.005556,0.00022386,0.0,0.0,0.00022386,0,9e-05,0.0,0
0x6f871142fc7b544fa484dbb89c774442a1194f47,0.0,0,0.0,0.0,0.0,0.0,0.00015133,1,0.0,0.0,0
0xfc8f214fe32c5776e38caac08f400a8598730c01,0.0,0,0.0,0.0,0.0,0.0,0.00061275,2,0.0,0.0,0
0x11ca7925be34dbce85a82c07e9dbcfff736d06bc,0.0,0,0.0,0.0,0.0,0.0,0.00019015,2,0.0,0.0,0
0x7bc1db6280b34f3f59cd9b1d675368db402ee618,0.0,1,0.005556,0.00022002,0.0,0.0,0.00022002,0,0.599,0.0,0
0x28afa5afa0fbe6307852a8a8d5c511b58461bbca,0.0001008,9,0.038889,0.0002273,0.397978,0.00952381,0.00048708,11,0.41624,0.087983,1
0x3f8f6d1f163c160f35e240657429f286d999af65,0.0,1,0.005556,0.00869565,0.0,0.0,0.00869565,0,0.005,0.0,0
0x3c762e3b21dd137875b3f81a5e0cbf9f0a921c2a,0.01395216,86,0.016667,0.00087253,48.388183,0.03062179,0.00153028,77,48.437619,1.486138,1
0xa49899d1ed3b99a1f12d896b8cd6039d5c23d8be,0.0,1,0.005556,0.00032446,0.0,0.0,0.00032446,0,0.02,0.0,0
0x057320e716d63355c20ed2adda31d1d365e90ad7,0.0,0,0.0,0.0,4.500955,0.0,0.00018182,2,0.0,3.348505,0
0xdb7fe354b1018ada0e3f2a0fe109a7630ee2eb86,0.0,0,0.0,0.0,0.0,0.0,0.00011836,1,0.0,0.0,0
0xbf0a4a57d66ec0eb94dce2fd0a4aa57f8b0a2530,3.467e-05,4,0.016667,0.00079681,2.150952,0.0,0.00099602,1,1.032936,2.150952,1
0xd845d8ab8e579383f7e1bdc00507e52efd5c0a0b,0.0,3,0.016667,0.00016359,0.0,0.0,0.00016359,0,11.997,0.0,0
0xb7e7e94c0c04b19501784488ea9e61e9492340e2,0.0,1,0.005556,0.00014948,0.0,0.0,0.00014948,0,0.01,0.0,0
0xa1c588354dd62bbf5075680f18316adf4b97b672,0.00015519,9,0.016667,0.00016273,2.0,0.04678363,0.00056955,24,4.08738,0.391759,1
0x0c2cb2d98f9f5ed558d9560d0e38e47187b2bfe1,8.578e-05,2,0.011111,0.00026802,0.519949,0.0,0.00040204,1,0.5,0.519949,1
0xb12b299c6ec1f5cefbd5807c1a4321668e9d814e,0.0,0,0.0,0.0,0.0,0.0,0.0002574,1,0.0,0.0,0
0x3cf5947eb0c6ac6f283f434c5d0f742fdae9f504,5.221e-05,8,0.044444,0.00031185,3.0,0.0,0.00040094,3,3.1,1.833333,1
0x42098c814e1a9a72f466bd0cf1bf3b33249d7668,0.0,0,0.0,0.0,900.09875,0.0,0.00024195,2,0.0,500.048767,0
0x41f577619f40e72a15ff0b0ae850ad4ead7bd79b,0.0,1,0.005556,0.00019429,0.0,0.0,0.00019429,0,0.075063,0.0,0
0xb8b4cf8c5ef95c9baa574ec4446e42f6424154df,1.16e-06,3,0.011111,0.00024795,0.675348,0.0,0.00057856,6,0.69,0.22058,1
0x369314da422b61403e565e3ab92d4700aa0913a9,1.24e-06,15,0.083333,0.00018772,0.001037,0.05591398,0.00058192,22,0.002589,4.7e-05,1
0xafe8ef437f5e5b2d8862a6471a2dcec78b991b9c,0.0,0,0.0,0.0,0.0,0.0,0.00033333,1,0.0,0.0,0
0x5badab9c055168a6ec0d6a41d5f78c23036f0fdb,0.0,0,0.0,0.0,0.0,0.0,0.0001675,1,0.0,0.0,0
0xd17b02570ba22e5898ddc7e482b03392e1fa50c4,0.0,0,0.0,0.0,0.0,0.0,0.00010604,1,0.0,0.0,0
0xa47a2be6c5e15d7e9e49089d95ab085f20d555d8,0.0,2,0.011111,0.00015571,0.0,0.0,0.00015571,0,1.9745,0.0,0
0x1d8086c67cbe53a83931403412702594b4910044,0.0,1,0.005556,2.24e-05,0.0,0.07692308,0.00029123,28,0.5,0.0,0
0x6fb6d8ce18aaf9b6a5fbe10011704b5c01b8f350,0.0,2,0.011111,5.745e-05,0.0,0.0,0.00017236,5,37.99785,0.0,0
0xc575ba1482c37915de0401af4cfc6f192577e6ed,0.0,0,0.0,0.0,0.0,0.0,0.0001509,2,0.0,0.0,0
0x4f989d812c2513b992d140d36ef64088ea4f11a1,0.0,0,0.0,0.0,2.808293,0.0,0.00011805,2,0.0,1.741811,0
0x2c10286f3594503ce3a31be156df7b3efd8f8e32,0.02430902,6,0.033333,0.07692308,133.66,0.0,0.1025641,2,133.69,94.076,1
0x45d9f7f76dae1b00a19aa782c03896b60e594505,0.0,0,0.0,0.0,0.0,0.0,9.746e-05,1,0.0,0.0,0
0xd0fba368550c9fb82880d5d57693a08cea33c34f,0.0,0,0.0,0.0,0.0,0.0,0.00078989,1,0.0,0.0,0
0x5fcc1ad9785885fa690450bfd98b1e8509f4ff97,0.0,1,0.005556,0.00013744,0.0,0.0,0.00013744,0,0.179642,0.0,0
0x97b20481241fe3cb9cc9ba50609d377b2506cdaa,0.00083241,4,0.022222,0.00042639,0.5,0.01904762,0.00159898,11,0.5,0.135331,1
0x018e68e7838509f31e75254dd73c1727b8b99720,0.0,0,0.0,0.0,0.0,0.0,0.00011592,2,0.0,0.0,0
0xb64f875daa42173ccac0b01e502695b61a1a9a64,3.748e-05,8,0.044444,0.00106642,2.449139,0.02777778,0.00137112,4,2.45,1.648493,1
0xdf9191889649c442836ef55de5036a7b694115b6,3.146e-05,10,0.055556,0.00016972,5595.0,0.14102564,0.00045258,29,13000.0,474.034483,1
0x9a17f29e0b256a29d48372a515a21c1d5d229893,0.0,0,0.0,0.0,0.0,0.0,0.00040064,1,0.0,0.0,0
0xde3653bbff4c122790754c8ed482de3a5950e048,0.0,0,0.0,0.0,0.0,0.0,0.00010604,1,0.0,0.0,0
0x49c47caac5a13bd9abcb3aa04ab5dad78c55f1c8,0.0,5,0.027778,0.00035442,182.99958,0.0,0.00053163,5,183.0,103.399575,1
0xb328b53b29d2fe98ccc3e9be3e5b15de6f05eba0,5.5e-07,2,0.011111,0.00147929,0.009559,0.66666667,0.00295858,3,0.01,0.005733,1
0xb00548770ea87482f024cd4292a975fea72e8f01,0.00277263,66,0.366667,0.00035568,50.0,0.01796814,0.00111315,577,80.0,0.708333,1
0x5c73783db9cfa55814f34c8cef4138ce8da9b38a,0.0,0,0.0,0.0,0.0,0.0,0.00072098,1,0.0,0.0,0
0xf6fc6941643384ccd56ad8f084beeb338b77128a,0.00041938,3,0.016667,0.00014704,0.8,0.0,0.00058815,6,1.395,0.429139,1
0x4a12eeb35bd5187be2d26e0fe8b906abd88b6897,0.0,21,0.116667,0.00032339,8.8,0.04575163,0.00036144,7,5.0,2.673221,1
0xd2d65d7fcea5e03542403da0b45cc7dd3e4448a7,0.0,0,0.0,0.0,0.563927,0.0,0.00016372,1,0.0,0.563927,0
0xbb6b16d67bbca6628820eb6064b91692f3e0fc32,0.00015066,7,0.033333,0.00018496,11.860955,0.002849,0.00129474,24,13.199419,2.47903,1
0xe4c55e5f9b8038a1a35625e7a7482ad31685ad90,0.0,1,0.005556,0.00169779,0.009093,1.0,0.00509338,2,0.01,0.004546,1
0x8540712bda1765705a8fa6281783c36d9da10632,0.0,1,0.005556,0.00069589,0.008564,1.0,0.00208768,3,0.01,0.002855,1
0xaf83d9b7c8edf4e6c545323042a165994702defb,0.0,1,0.005556,0.00014164,0.0,0.0,0.00014164,0,0.02054,0.0,0
0xbe748e6a80716c46c9d08b8f9646e21bfc9a7cfc,8.2e-06,3,0.016667,0.00040972,0.067081,0.06666667,0.00081945,10,0.08,0.007508,1
0x77a9523448a86cdd62ff0b56992d6a4b80be0b12,0.0,0,0.0,0.0,0.220552,0.0,0.00047574,1,0.0,0.220552,0
0xa14ff495a461f254bc5aa8da4f49ab54e6727d1d,0.0,132,0.733333,0.0016635,99.998855,0.01105769,0.0016895,116,100.0,6.114894,1
0xead1e8a0bcdc79449227de76bda72dc0ab647bb6,3.47e-06,4,0.011111,0.0003059,0.381758,0.0,0.00081574,7,0.38414,0.095826,1
0xa46311dc4d3bc52b66d45e74682042bb143a9aa3,0.13120213,3,0.016667,0.03846154,0.497147,0.0,0.08974359,5,0.51204,0.235772,1
0x8760d59d64fc8082d2788f1e17e844f4e47230fe,7.78e-06,7,0.033333,0.0001144,0.002298,0.02849003,0.00053385,29,0.027121,0.000232,1
0xa667e74beb525322da10aa2e02d9bbf44a10ff59,0.0,0,0.0,0.0,2.344907,0.0,0.00505051,1,0.0,2.344907,0
0xb2e10dae596204275d018da8015fe2ea61e079e1,3.93e-06,6,0.033333,0.00016109,0.02566,0.01976285,0.00077322,36,0.028,0.000733,1
0x0905e514dbe195f3d1fd53ce82df13f2d4e2a611,0.0,0,0.0,0.0,0.0,0.0,0.00020842,2,0.0,0.0,0
0x12574949e3ffa89f33175557a8008fd9be1b437c,0.0,0,0.0,0.0,0.0,0.0,0.00034667,6,0.0,0.0,0
0xb42a823127bbd32b701f11c9b43e06030c91eaf0,0.0,0,0.0,0.0,0.0109,0.0,0.01190476,1,0.0,0.0109,0
0x43ee18182d31659f55fc970482870877b7465e15,0.0,2,0.011111,9.39e-05,0.99,0.33333333,0.00028169,2,0.994,0.748779,0
0x65c40db0c9d095929e1f1e08f566d60549525852,6.557e-05,4,0.022222,0.00023145,13.0,0.04761905,0.00081009,5,6.793414,2.719755,1
0x4dc96daa7bc957a4660209dbb98fc05f795ab38b,0.0,0,0.0,0.0,2.999412,0.0,0.00014524,2,0.0,2.499412,0
0x849de2877f2d4fc368f61e486ffce1b7be4bac73,0.00063901,37,0.177778,0.00081238,1.418208,0.01432881,0.00239202,38,1.450527,0.325968,1
0xd8fcf9de1cf44796180afd9775bbca985835bfd8,0.00490093,16,0.088889,0.00017428,259.7,0.0513834,0.00087141,478,510.054604,4.235872,1
0xdf6ef343350780bf8c3410bf062e0c015b1dd671,1.896e-05,10270,0.172222,0.21411221,1.0,1.439e-05,0.21415203,6,10.99,0.17335,1
0xa9e9505949a7b829d3ed21d172cbfd36fa8c5a7a,7.82e-06,11,0.033333,6.648e-05,0.052,0.03003003,0.00042105,62,0.007,0.002434,1
0xacceded0ae171ced2bddbc20241c249d1ab2af42,0.0021473,65,0.105556,0.00631348,0.340404,0.01086957,0.00768597,5,0.04727,0.068681,1
0x2b1b9a006bdfa13560ea6308410c38a0f7a848dd,0.04361905,3,0.016667,0.02380952,0.02137,0.0952381,0.05555556,4,0.029622,0.011469,1
0x74178b34563e8843d7f56d90bbcd14d199a67a1e,0.0,1,0.005556,0.00013261,0.0,0.0,0.00013261,0,1.0,0.0,0
0x3d36de21eac03beea7de279db992bc29c5a909bf,0.00054544,22,0.066667,0.00012324,0.58,0.01634938,0.00064863,131,0.14,0.008188,1
0x5668873f69547ccacd7a3fa8e6916678f2162066,0.0,2,0.011111,0.01818182,0.0,0.0,0.01818182,0,0.2,0.0,0
0x9c7ca76003a85aa4ab4ff622130c8d680022d3ea,0.00044281,36,0.2,0.00059293,2.433484,0.00221519,0.00158115,50,3.0,0.464362,1
0x27dc56dcdea4fbaf45e4970b063c76a92dee4380,0.0,0,0.0,0.0,0.0,0.0,0.00015149,2,0.0,0.0,0
0x7b8cd72503f126b597c6d7f07d51cee166206c35,0.0,1,0.005556,0.00169779,0.009093,1.0,0.00509338,2,0.01,0.004546,1
0x8cc5a8510dfb5d3dd139fea5c8f30dbf4e428f8d,0.0,3,0.016667,0.0001316,0.0,0.0,0.0001316,0,0.001,0.0,0
0x04ab7bdc6fb8e95e7880fb6d43032e425cae5d98,0.0,0,0.0,0.0,1.836624,0.0,0.0001428,1,0.0,1.836624,0
0x60761b42a652de88fc7c0b0c33353066f7720879,0.0,0,0.0,0.0,0.0,0.0,0.00010174,1,0.0,0.0,0
0x934f2c45311cb60adf024b5a678211df80a6bb68,7.342e-05,1,0.005556,0.00043103,0.009103,0.0,0.0012931,2,0.01,0.004551,1
0x5b58151ce7a1918ba491e6ab53a7ec90f75dc33c,0.0,0,0.0,0.0,0.0,0.0,0.00032451,11,0.0,0.0,0
0x66b27f0bb0a59170d053613b25057f7435bef14b,0.0,68,0.377778,0.00029402,1.320914,0.03809524,0.00031502,68,1.321019,0.610368,1
0x376110452c2fdaef842dbd1f64234a2045d2e40c,0.0,1,0.005556,1.81e-05,1.0,0.0,0.00021715,14,2.799855,0.1135,0
0x4e4408da1bf97a1c1da9702ae4bf87f5affffbb3,4.063e-05,3,0.016667,0.00072063,1.909604,0.0,0.00120106,216,2.0,0.008845,1
0x45d6d4c1f56e51b05de3df70f506cc52c99fc6eb,0.0017283,3,0.016667,0.00058377,0.570419,0.0,0.00077836,1,0.570079,0.570419,1
0x26bdac9cbd77e06300bc6e09afbff7a2a6e34f0a,0.0,0,0.0,0.0,0.0,0.0,0.00018489,3,0.0,0.0,0
0x639591d00b47eddeeecfec96a7118a66aad921d7,0.0,0,0.0,0.0,0.0,0.0,0.00012598,2,0.0,0.0,0
0xe4d1319a164b55507d97873e422fbbe8b31e675c,0.0,2,0.011111,0.00033795,0.0,0.0,0.00033795,0,0.04224,0.0,0
0xc64e83e54480ad9b683c542aec72c363e4c3c466,1.15e-06,1,0.005556,0.00020623,0.0,0.0,0.00061868,2,0.01,0.0,1
0x686d04bd6727b3086da895497d288d73653ff503,1.407e-05,10,0.055556,7.055e-05,0.013007,0.02380952,0.00037037,24,0.01392,0.000567,1
0x239eba18faaa869819fa851249f9992ef15bac18,2.983e-05,4,0.022222,0.00014816,1.9,0.13333333,0.00034571,8,2.0,0.389086,1
0x127145d555889934cb7a29ef3cd1244f272ef171,0.0,1,0.005556,0.00038865,0.0,0.0,0.00038865,0,0.0002,0.0,0
0xfda206302508b05c8c9dc137a3e72f55683f33c1,0.0,0,0.0,0.0,0.0,0.0,0.00039032,5,0.0,0.0,0
0x3bd49b98ffcc5f717eed0c9e78a276ae979de6e4,0.00027388,7,0.038889,0.00042337,13.959916,0.0,0.00048385,1,10.0,13.959916,1
0xffa4641c167884ccc77aded32f51b3cd77198f6c,0.0,4,0.022222,0.00027397,0.0,0.0,0.00027397,0,0.132698,0.0,0
0xa0f74f11dd1ca6cd25133f764d44c19e2283e90b,6.77e-06,1,0.005556,0.00043029,0.009101,1.0,0.00129088,2,0.01,0.004551,1
0x71b228744a2a03336c432e58b115260272f5a8cd,0.0,0,0.0,0.0,0.0,0.0,0.00024492,1,0.0,0.0,0
0xf2f26e3219d8a94c125bfa49a5cee3577ba5ee45,0.0,1,0.005556,0.00015475,0.0,0.0,0.00015475,0,0.589743,0.0,0
0x2267711ce01d150e4668e1cc7a0981272c6aa1ad,2.52e-06,18,0.072222,3.38e-05,0.72641,0.00564972,0.00041242,89,0.479429,0.01639,1
0x720b83ed0e0178f33bc21ffe97067133153759cf,0.0,1,0.005556,0.00011625,0.0,0.0,0.00011625,0,0.00016,0.0,0
0xf25d9918ef178be8b1ef380ef775b26113227757,0.00641483,7,0.038889,0.03804348,8.694787,0.0,0.04347826,1,5.0,8.694787,1
0xe67790cb9c501b2dfd0574c288afd88698774fb6,0.0,6,0.033333,0.0002964,2.72386,0.04761905,0.0003458,6,2.72449,1.412887,1
0x628999e075b1407ccb25073e486c0b7935e9ccf6,0.0,4,0.022222,0.00012265,1.03505,0.33333333,0.00018397,1,0.239303,1.03505,0
0x01d007e804acb1e6fbde193cb62f23bf674b2b59,0.0,1,0.005556,0.00584795,0.0,0.0,0.00584795,0,1.0,0.0,0
0x459e21e4881a4d13ebe82bacb72419ee0dcc4dca,0.0,1,0.005556,0.008,0.0,0.0,0.008,0,0.477696,0.0,0
0xd9e84d5866d0f863a3846492f204019ecd9cfb10,6.254e-05,3,0.016667,0.00016574,0.266578,0.06666667,0.00033147,3,0.167795,0.091621,1
0xc6afe360204085563847039a0d3c1995e383a511,0.01050416,4,0.005556,0.00028659,0.15,0.03030303,0.00085978,8,0.152,0.021589,1
0x4a8333081a35675696e38fa4adedd80e4ae9c252,1.2e-07,1,0.005556,0.00014529,0.0,0.66666667,0.00043586,4,0.01,0.0,1
0xea5788a66d57eb179ede6fc9ac749a5a948b920a,0.0,0,0.0,0.0,0.0,0.0,0.00018345,2,0.0,0.0,0
0xd578f9cd50672804d3a300c6a99501334152f007,0.0,0,0.0,0.0,0.395,0.0,0.00011605,1,0.0,0.395,0
0x933ba4145d1c4256c4b34d7c26e860c6d0e5b798,0.013133,2,0.011111,0.0002331,0.800805,0.16666667,0.00058275,3,0.8028,0.269971,1
0x195ee7e20d035d1d87f3e5a5bd7ac2b38299f609,2.395e-05,1,0.005556,0.00076394,0.05,0.66666667,0.00305577,3,0.1,0.030064,1
0x0715b9a0e70a60a60fc0ddc358064525f6bb9d59,6.77e-06,1,0.005556,0.00043029,0.0091,1.0,0.00129088,2,0.01,0.00455,1
0x27eff3939d0a6f61a95d0f0dcfb92a5258b62ded,1.592e-05,2,0.011111,0.00013603,0.103779,0.26666667,0.00040808,5,0.105,0.022449,1
0xebb76d23536e295bea87508316e1fe988d454533,3.471e-05,21,0.083333,0.00019461,0.177633,0.02568306,0.00070275,54,0.177937,0.007071,1
0x609d63b256c0a67fbf5568dc48809a55a5fb96c5,0.0,1,0.005556,0.00015277,0.0,0.0,0.00015277,0,0.38232,0.0,0
0xb74edaf11dafa30a1c1ecd2494d1b5d44765a2cd,0.0,0,0.0,0.0,0.021054,0.0,0.00014296,1,0.0,0.021054,0
0xf2ae3f1658ce2d14b845506a39f1619a0a9a28f0,0.00081218,1,0.005556,0.00101215,0.008624,0.0,0.00303644,2,0.01,0.004312,1
0x9748ea846e872b858b4c3251d0b3cf9628f9b511,0.0,0,0.0,0.0,0.0,0.0,0.00044763,1,0.0,0.0,0
0x9341d5783439a46108be281fd9074d34fe665c61,0.01993242,41,0.227778,0.06678383,3343.876435,0.00571429,0.08787346,12,3318.434602,280.518392,1
