node,sample_idx,n_nodes,n_edges,is_phisher,out_degree,in_degree,direction_ratio,max_out_amount,min_out_amount,avg_out_amount,max_in_amount,min_in_amount,avg_in_amount,account_balance,lifetime_days,active_days,freq_out_short,freq_in_short,freq_out_long,freq_in_long,short_long_out_ratio,short_long_in_ratio,katz_centrality,betweenness_centrality,degree_centrality,closeness_centrality,clustering_coefficient,eigenvector_centrality,in_degree_centrality,out_degree_centrality
0x14692c8b4f68716552a109e862623568ba98504f,86,152427,1280280,True,234,32,0.879699,0.026,0.0,0.000225,0.029,0.0001,0.002604,0.030771,325,79,0.1,0.033333,0.177778,0.05,0.5625,0.666667,0.00234133,0.000395,0.00113498,0.01890949,0.00866441,1e-08,8.529e-05,0.00104969
0x41ab1b6fcbb2fa9dced81acbdec13ea6315f2bf2,87,53755,1460479,True,964,9226,0.094603,30.0,0.01,0.975635,20.0,0.0,0.126354,225.23293,324,175,0.0,0.266667,0.0,0.427778,0.0,0.623377,0.0520053,1.081e-05,0.04299215,0.20317215,7.274e-05,0.0,0.04297355,1.86e-05
0x590bc01e4e4ec110d2dc62ff70c2466f6d5cde8f,88,18814,135165,True,6,5,0.545455,1.0,0.0,0.214252,0.5062,0.01,0.261434,0.021658,58,5,0.1,0.1,0.033333,0.027778,3.0,3.6,0.00810999,0.0,0.00047839,0.18020781,0.14285714,0.0,0.00021262,0.00026577
0x5d77050b1dc29ee1b58c98f2d68469b2f6d2be3e,89,98131,815979,True,219,43,0.835878,1.121991,0.0,0.043303,0.920036,0.0001,0.22227,0.074228,188,80,0.033333,0.0,1.177778,0.233333,0.028302,0.0,0.00381932,0.00385521,0.00155916,0.06229018,0.00787472,0.0,0.00022419,0.00133496
0x497e4c58a4106fee817e3bece3c5c029e964eb49,90,109,10789,True,3,4,0.428571,1.597417,0.4,0.799139,2.0,0.000139,0.601857,0.010009,6,2,0.1,0.133333,0.016667,0.022222,6.0,6.0,0.09594731,0.00692281,0.03703704,0.12518519,0.33333333,0.03060377,0.01851852,0.01851852
0x240c344c297ea7cb6b07e407022c7d14bae9d892,91,20042,61604,True,16,12,0.571429,5.61,0.001,0.448044,2.5,0.002,0.599491,0.025197,354,13,0.033333,0.0,0.011111,0.0,3.0,0.0,0.00743702,0.00413743,0.00119755,0.00822044,0.02173913,0.0,0.00054887,0.00064867
0x27eff3939d0a6f61a95d0f0dcfb92a5258b62ded,92,14704,460754,True,5,2,0.714286,0.103779,0.0,0.022449,0.105,0.01,0.0575,0.002756,162,4,0.033333,0.0,0.027778,0.011111,1.2,0.0,0.00791973,1.805e-05,0.00040808,0.07037888,0.26666667,0.0,0.00013603,0.00027205
0xe4059d276eac5fe5fceec27aeb97baadca14705b,93,74322,1121857,True,115,39,0.746753,9.961577,0.0,0.096887,4.58,0.002,0.536347,9.775501,376,49,0.033333,0.0,0.277778,0.077778,0.12,0.0,0.00489031,4.36e-05,0.00069967,0.11125542,0.01105442,0.0,0.0003902,0.00030947
0x89cbf1f6799bff1263f0a806a4f585a9d8168cfd,94,287947,1645079,True,123,1,0.991935,3.476185,0.0,0.028262,4.0,4.0,4.0,0.523815,0,1,4.1,0.033333,0.683333,0.005556,6.0,5.999999,0.00172303,0.0,0.00040633,0.00651292,0.01812555,0.0,3.47e-06,0.00040285
0xdbcf2066a2fc7fd4701cc5255c8f24cf5307fda2,95,205,937,True,2,4,0.333333,240.148737,42.998798,141.573768,112.0,28.15,70.7875,0.002465,12,6,0.066667,0.133333,0.011111,0.022222,5.999999,6.0,0.07066456,0.00427412,0.0245098,0.31919745,0.0,0.30149895,0.01960784,0.00490196
0x28afa5afa0fbe6307852a8a8d5c511b58461bbca,96,30797,69166,True,11,9,0.55,0.397978,0.00029,0.087983,0.41624,0.003442,0.10785,0.002836,262,11,0.033333,0.0,0.044444,0.038889,0.75,0.0,0.00658777,8.904e-05,0.00048708,0.10832555,0.00952381,0.0,0.0002273,0.00025977
0x9a049a459990b9570e02f53847cfae6483451e8d,97,2405,28861,True,7,3,0.7,0.4359,0.002799,0.112776,0.44,0.114122,0.264173,0.003087,10,7,0.233333,0.1,0.038889,0.016667,6.0,6.0,0.02052782,0.00145894,0.00415973,0.234631,0.02222222,1.47e-06,0.00124792,0.00291181
0x15d16a2073735251e663d96e3647f68e571bcbd3,98,10771,156288,True,1,7,0.125,5.61914,5.61914,5.61914,1.493095,0.5,0.802857,0.000861,5,4,0.033333,0.233333,0.005556,0.038889,5.999999,6.0,0.0098914,5.94e-06,0.00064995,0.06866098,0.0,6.2e-07,0.0005571,9.285e-05
0x2c10286f3594503ce3a31be156df7b3efd8f8e32,99,79,395,True,2,6,0.25,133.66,54.492,94.076,133.69,1.14,31.358833,0.001,0,1,0.066667,0.2,0.011111,0.033333,5.999999,6.0,0.11486929,0.02430902,0.1025641,0.48800366,0.0,0.04835432,0.07692308,0.02564103
0xbd4feb6f00966715b4ef00ee7a76e498edbdd0a2,100,336,3533,True,2,1,0.666667,0.00877,0.0,0.004385,0.01,0.01,0.01,0.00123,0,1,0.066667,0.033333,0.011111,0.005556,5.999999,5.999999,0.05396006,0.00212709,0.00895522,0.35420544,0.0,1.34e-06,0.00298507,0.00597015
0x2965deab20b16565d5fb08799728c51b6cdda34b,101,11720,88937,True,3,3,0.5,0.00974,0.0,0.003247,0.01,0.001,0.004333,0.00326,46,5,0.066667,0.033333,0.016667,0.016667,4.0,2.0,0.0086309,0.00135808,0.00051199,0.02890386,0.13333333,0.0,0.00025599,0.00025599
0x3bed354fada36ad8aad7398e4dbd368c79077cd8,102,208,12153,True,2,1,0.666667,36.99892,0.000732,18.499826,37.0,37.0,37.0,0.000348,0,1,0.066667,0.033333,0.011111,0.005556,5.999999,5.999999,0.06913413,0.01669715,0.00966184,0.27922705,0.0,0.0,0.00483092,0.00483092
0x679c34c26e7841b9fc0ce0ff40579219ee3a1ed6,103,30240,269013,True,1,18,0.052632,12.370076,12.370076,12.370076,1.247992,0.01,0.68725,0.00042,33,7,0.033333,0.133333,0.005556,0.1,5.999999,1.333333,0.00644575,1.3e-07,0.00056219,0.04980277,0.00735294,5e-08,0.00052912,3.307e-05
0xb2e04dc9ee49cf1726ce86ea21f88b72ef58698b,104,9096,48097,True,4,2,0.666667,1e-06,0.0,0.0,0.0007,0.0004,0.00055,0.001099,70,2,0.066667,0.033333,0.022222,0.011111,3.0,3.0,0.00970804,0.00019969,0.00054975,0.02530181,0.1,0.0,0.0002199,0.00032985
0xece7de131f2e338c6e76291ed597b359b2b3be7d,105,9,9,True,1,2,0.333333,0.549097,0.549097,0.549097,0.5,0.049958,0.274979,0.000861,4,2,0.033333,0.066667,0.005556,0.011111,5.999999,5.999999,0.33518386,0.21428571,0.375,0.33333333,0.0,4.736e-05,0.25,0.125
0x2267711ce01d150e4668e1cc7a0981272c6aa1ad,106,147909,825222,True,89,18,0.831776,0.72641,0.0,0.01639,0.479429,0.001,0.082231,0.021475,334,20,1.133333,0.133333,0.35,0.072222,3.238095,1.846154,0.0024921,1.76e-06,0.00041242,0.01258569,0.00564972,0.0,3.38e-05,0.00037861
0xc673f13a734c62b4c0397e163561cf7880919b70,107,1482,17502,True,5,3,0.625,0.004565,0.0,0.000989,0.01,0.002,0.005,0.010055,298,3,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.02575752,0.00360877,0.0033761,0.03554749,0.16666667,0.0,0.00135044,0.00202566
0x4d09b2c27908ad5448cbefa6b8b91c72069dc1d8,108,10064,196216,True,5,4,0.555556,0.149754,0.000742,0.042957,0.151,0.01,0.05432,0.002497,362,5,0.033333,0.033333,0.016667,0.011111,2.0,3.0,0.00988189,0.00011529,0.00089437,0.02514022,0.0,0.0,0.0003975,0.00049687
0x59027d7292ae7f48fb80f562a946d8115f98608e,109,69452,770846,True,31,25,0.553571,60.99958,0.0,12.980653,61.0,0.006,16.096696,0.017134,381,32,0.066667,0.1,0.033333,0.027778,2.0,3.6,0.00462065,0.0,0.00030237,0.08910618,0.1,0.0,0.00017278,0.00012959
0x9bfd47429fd1e6c4cef5f907aee8909a69bcfa58,110,1147,28322,True,2,1,0.666667,0.047201,0.0,0.023601,0.05,0.05,0.05,0.002799,0,1,0.066667,0.033333,0.011111,0.005556,5.999999,5.999999,0.02893267,0.0,0.0026178,0.01964279,1.0,0.0,0.0008726,0.0017452
0x02e1c611e3741f645384f40dcc8adb2c18d6b90a,111,8,7,True,1,3,0.25,5.268862,5.268862,5.268862,2.162962,0.988047,1.756938,0.001953,2,3,0.033333,0.1,0.005556,0.016667,5.999999,6.0,0.3573006,0.23809524,0.57142857,0.51020408,0.0,4.5e-06,0.42857143,0.14285714
0xe8f3d069db0d50e31181cf660f45b7976c0fbc5f,112,119881,1146399,True,63,33,0.65625,1.25,0.0,0.042823,0.607758,0.000144,0.083246,0.049262,89,17,0.6,0.1,0.35,0.183333,1.714286,0.545455,0.00318858,0.00012449,0.00061728,0.04305843,0.0420765,5e-08,0.00025025,0.00036703
0x354d4f3eb48be676a030f98e2a6c5bc06b96e249,113,35169,287113,True,12,22,0.352941,50.75,0.0,4.247456,14.978205,0.00375,2.316973,0.003935,111,6,0.366667,0.0,0.066667,0.122222,5.5,0.0,0.00536226,1.695e-05,0.00090992,0.01467069,0.01935484,0.0,0.0005687,0.00034122
0xed442a7efeeb80bdb2aa8919ef2fefa99d355d59,114,11104,137289,True,11,17,0.392857,39.999795,0.0,20.369091,39.9999,0.01,13.180247,0.004193,149,12,0.033333,0.1,0.061111,0.094444,0.545455,1.058824,0.01000888,8.74e-06,0.00135099,0.12368578,0.08791209,0.0,0.00117085,0.00018013
0x9f82315c24a5fbad0102d9d8b40a2003803030b0,115,23,26,True,8,1,0.888889,16.0,0.000495,3.362058,26.9,26.9,26.9,0.003539,90,8,0.133333,0.0,0.044444,0.005556,3.0,0.0,0.2084107,0.19047619,0.40909091,0.26190476,0.0,0.08081968,0.04545455,0.36363636
0xc42052c2d03618e304d920afd05b95faeaea9a56,116,1891,26103,True,2,1,0.666667,0.009107,0.0,0.004553,0.01,0.01,0.01,0.000893,0,1,0.066667,0.033333,0.011111,0.005556,5.999999,5.999999,0.02293771,2.713e-05,0.0015873,0.21431017,0.0,1.097e-05,0.0005291,0.0010582
0xe3b3b3df4cf393cf9d721663d242fdd938e9c616,117,36387,229376,True,15,4,0.789474,9e-05,0.0,6e-06,0.003,0.0009,0.001975,0.00781,209,4,0.033333,0.033333,0.005556,0.005556,5.999999,5.999999,0.00490746,0.00014256,0.00041225,0.01833505,0.08571429,0.0,8.245e-05,0.0003298
0x8362358abea2b7e60f564b8a1b6fa452f33569d2,118,70493,814501,True,44,20,0.6875,48.437619,0.0,1.642015,41.771576,0.0,3.614157,0.034469,60,7,0.033333,0.066667,0.244444,0.111111,0.136364,0.6,0.00370498,1.685e-05,0.00063837,0.03108126,0.12462462,0.0,0.00015605,0.00048232
0xac527d48ee626113c043ab4172979caad16a35b4,119,7366,29784,True,3,1,0.75,0.207767,3.8e-05,0.06942,0.213867,0.213867,0.213867,0.005607,17,3,0.1,0.033333,0.016667,0.005556,6.0,5.999999,0.01152583,0.0,0.00027155,0.04458622,0.0,0.0,0.00013578,0.00013578
0x4e790c545478029d20816a7212c46adde058d63e,120,37869,472681,True,12,15,0.444444,9.020746,0.005,1.413053,5.0,0.013574,1.130801,0.005376,32,12,0.4,0.466667,0.066667,0.083333,6.0,5.6,0.00587743,0.03687633,0.00060737,0.08377308,0.03557312,0.0,0.00031689,0.00029048
0x4c8abb23e6f682b698665a24606133c2163cd8af,121,60,203,True,2,1,0.666667,0.845684,0.149981,0.497833,1.0,1.0,1.0,0.004335,11,2,0.066667,0.033333,0.011111,0.005556,5.999999,5.999999,0.12783632,0.02630041,0.03389831,0.02259887,1.0,1e-08,0.01694915,0.01694915
0x018f2f4b3c9e38607aa7ab4dea23e9d663e3e050,122,6553,10298,True,1,2,0.333333,3.499139,3.499139,3.499139,2.6,0.9,1.75,0.000861,0,2,0.033333,0.066667,0.005556,0.011111,5.999999,5.999999,0.01241425,3.05e-06,0.00045788,0.00572344,0.0,0.00077346,0.00030525,0.00015263
0x428be8ca197c06ecfb95acd77078d5506bbbda1c,123,788,23715,True,2,1,0.666667,0.0,0.0,0.0,0.002,0.002,0.002,0.002,1,2,0.066667,0.033333,0.011111,0.005556,5.999999,5.999999,0.03513097,0.00023764,0.00381194,0.0657611,0.33333333,0.0,0.00127065,0.0025413
0xe9cc2cadea24afc75fe84321e4613190c342ddd4,124,8976,52764,True,8,4,0.666667,16.880502,0.0,2.597054,17.0,0.02,5.195,0.003568,48,4,0.133333,0.033333,0.044444,0.022222,3.0,1.5,0.0107641,8.825e-05,0.00089136,0.12775181,0.0952381,1.84e-06,0.00022284,0.00066852
0xded5db55c940e84d7c1d194930adb8e5f4fa0024,125,14170,237618,True,25,5,0.833333,32.148394,0.0,2.001355,50.0,0.01,10.012,0.026137,110,14,0.666667,0.133333,0.138889,0.027778,4.8,4.8,0.00832718,0.00027202,0.00134096,0.09183853,0.04411765,1.9e-07,0.00028231,0.00105865
0x197f986c640aedfd3ce94553c61ece11937bc2bb,126,24989,461729,True,8,8,0.5,6.0,0.01722,1.106965,3.12416,0.008566,1.109494,0.020229,9,8,0.266667,0.266667,0.044444,0.044444,6.0,6.0,0.0067439,0.00051851,0.00064031,0.06158077,0.025,0.0,0.00032015,0.00032015
0x0ea1027340cc90eadabe0b5a5fa42ca609001f12,127,10,11,True,3,1,0.75,0.005,0.002,0.004,0.057367,0.057367,0.057367,0.045367,200,2,0.1,0.0,0.016667,0.0,6.0,0.0,0.31607406,0.16666667,0.44444444,0.2,0.16666667,0.00016048,0.11111111,0.33333333
0xce9e24dffdb3dc08efe33ad3db858576c3f27d5d,128,31475,344348,True,5,15,0.25,0.04765,0.01245,0.030454,5.659994,0.000959,0.876656,12.997571,29,13,0.166667,0.5,0.027778,0.083333,6.0,6.0,0.00686885,0.0001398,0.0005719,0.16210158,0.01470588,0.0,0.00041304,0.00015886
0xb2e10dae596204275d018da8015fe2ea61e079e1,129,31040,304303,True,36,6,0.857143,0.02566,0.0,0.000733,0.028,0.000229,0.007268,0.017236,119,12,0.0,0.033333,0.2,0.033333,0.0,1.0,0.00540309,5.67e-06,0.00077322,0.03289804,0.01976285,0.0,0.00016109,0.00061213
0x303345349da72a28d12d5515f145dd77cb84bacc,130,50461,798716,True,6,24,0.2,11.266896,0.499139,4.774624,6.399139,0.043402,1.193881,0.005397,8,7,0.2,0.8,0.033333,0.133333,6.0,6.0,0.00595755,0.00682762,0.00053508,0.14117464,0.13675214,0.0,0.00041617,0.00011891
0x6ab2a9088916bf97c248888009b669aa37bab681,131,148632,2138654,True,87,69,0.557692,3.0,0.0,0.068634,1.37508,0.00033,0.087397,0.059189,131,39,0.133333,0.033333,0.483333,0.383333,0.275862,0.086957,0.00409793,0.00663791,0.00086792,0.08462912,0.02424242,2e-08,0.00043732,0.0004306
0xe4de14d4f9375e1236856f1180263a0c5ef1a70f,132,1565,26728,True,2,1,0.666667,0.008757,0.0,0.004379,0.01,0.01,0.01,0.001243,0,1,0.066667,0.033333,0.011111,0.005556,5.999999,5.999999,0.0248199,6.14e-06,0.00191816,0.04764892,1.0,0.0,0.00063939,0.00127877
0x7bc7f83a9a7a55f2e2f7779b2846088e7edcacaa,133,7247,45649,True,1,10,0.090909,16.949,16.949,16.949,7.0,0.000339,1.694952,0.000523,3,3,0.033333,0.333333,0.005556,0.055556,5.999999,6.0,0.01221581,0.01354369,0.00138007,0.01954264,0.0,0.0,0.00124206,0.00013801
0xfba4b747f05e26af411599d25482757bcbe4c939,134,65785,658937,True,23,6,0.793103,0.017651,0.0,0.001657,0.02,0.001325,0.00808,0.010362,145,13,0.2,0.033333,0.127778,0.033333,1.565217,1.0,0.00378868,0.00027311,0.00033443,0.05442059,0.05789474,0.0,7.601e-05,0.00025842
0xb328b53b29d2fe98ccc3e9be3e5b15de6f05eba0,135,1353,12308,True,3,2,0.6,0.009559,0.0,0.005733,0.01,0.01,0.01,0.0028,30,2,0.066667,0.033333,0.016667,0.011111,4.0,3.0,0.0272598,5.5e-07,0.00295858,0.29386499,0.66666667,9.13e-06,0.00147929,0.00147929
0x71b467fde5503f711cf2b6b70633994f12ecb20a,136,3933,10969,True,16,9,0.64,1.273538,0.000545,0.289735,1.31,0.019408,0.515756,0.006046,575,15,0.133333,0.066667,0.044444,0.022222,3.0,3.0,0.01583724,1.514e-05,0.00508647,0.00231203,0.0,0.0,0.00228891,0.00279756
0x65e48798253229ba49ff8948a66bd745e07b5758,137,7168,36139,True,3,3,0.5,27.99958,2.87158,13.20358,28.0,2.872,13.204,0.00126,274,2,0.066667,0.066667,0.011111,0.011111,5.999999,5.999999,0.01150308,0.0,0.00041859,0.06959162,0.66666667,0.00018812,0.00027906,0.00013953
0x7c1e9d15d305fa36cd52a523edf28b46708c98bc,138,111436,1045788,True,52,18,0.742857,0.42,0.0,0.01845,0.879275,7.5e-05,0.054329,0.018525,415,29,0.066667,0.033333,0.077778,0.055556,0.857143,0.6,0.00337534,6.88e-06,0.0005474,0.05233112,0.06666667,0.0,0.00013461,0.0004128
0xead1e8a0bcdc79449227de76bda72dc0ab647bb6,139,9808,39806,True,7,4,0.636364,0.381758,0.0002,0.095826,0.38414,0.00605,0.168273,0.002309,354,5,0.133333,0.066667,0.022222,0.011111,6.0,5.999999,0.01000719,2.65e-06,0.00081574,0.00186672,0.0,0.0,0.0003059,0.00050984
0x8518da0e9772a34949740c20a137aac6acc7b3f4,140,7121,30670,True,3,1,0.75,0.019536,9e-05,0.006584,0.025036,0.025036,0.025036,0.005284,21,3,0.1,0.033333,0.016667,0.005556,6.0,5.999999,0.01165215,0.01422896,0.0002809,0.02532306,0.0,0.0,0.00014045,0.00014045
0x5948c2cfb58ce9ea076a4cc1e6b90f390d2c14bb,141,10598,45735,True,6,6,0.5,4.0,0.0,1.172161,4.0,0.02,1.178333,0.037033,136,5,0.0,0.033333,0.033333,0.033333,0.0,1.0,0.00961711,7.6e-07,0.00075493,0.0021715,0.04761905,0.0,0.00018873,0.0005662
0x8f491f95e744033487234e54945a44279b932168,142,24633,349494,True,1,7,0.125,2.992823,2.992823,2.992823,1.023125,4e-05,0.427669,0.000861,2,4,0.033333,0.233333,0.005556,0.038889,5.999999,6.0,0.00648191,0.0,0.00032478,0.03278512,0.07142857,0.0,0.00028418,4.06e-05
0x7a531769e0e6b06f1116704753e895eb26273c97,143,17157,179047,True,10,1,0.909091,0.0012,0.0,0.00012,0.002,0.002,0.002,0.0008,395,9,0.033333,0.0,0.033333,0.0,1.0,0.0,0.00692971,0.0,0.0005246,0.01552916,0.03571429,0.0,5.829e-05,0.00046631
0x785a751b2e36b2b0fdb80100b7ca14889a768a22,144,75047,939208,True,1,45,0.021739,36.783539,36.783539,36.783539,5.0,0.040913,0.817421,0.00042,11,3,0.033333,1.5,0.005556,0.25,5.999999,6.0,0.00592964,9.27e-06,0.00051968,0.14536698,0.01889339,0.0,0.00050636,1.333e-05
0x2e462fdef8cde7db82aa3f7c627731be94f7c9c4,145,28211,618439,True,7,27,0.205882,12.003871,0.5,4.02341,4.9,0.001312,1.04333,0.006027,48,6,0.233333,0.0,0.038889,0.15,6.0,0.0,0.00678547,9.217e-05,0.001028,0.08442365,0.02463054,0.0,0.00088621,0.00014179
0x7e442ed5e4c80f494c29fef0ed78e1853945ae9d,146,590,17426,True,2,2,0.5,0.019094,0.0,0.009547,0.01,0.01,0.01,0.000906,0,1,0.066667,0.066667,0.011111,0.011111,5.999999,5.999999,0.04054421,0.0,0.00509338,0.22710001,1.0,9.6e-07,0.00169779,0.00339559
0x955a7dc3e238199b208e52294bc4ded3ffa6fff0,147,18519,171067,True,7,5,0.583333,0.00458,0.0,0.001701,0.005,0.002,0.003848,0.007332,27,5,0.233333,0.166667,0.038889,0.027778,6.0,6.0,0.00699744,2.139e-05,0.00054002,0.02889469,0.07142857,0.0,0.000162,0.00037801
0xd0588551e24cbf99d153b146b75efeba79d1f33c,148,22739,197483,True,11,3,0.785714,0.002815,0.0,0.000379,0.007,0.001,0.0035,0.006328,176,6,0.133333,0.033333,0.061111,0.016667,2.181818,2.0,0.00611142,0.00174645,0.00057173,0.03497093,0.07272727,0.0,0.00013194,0.00043979
0xd80c5ba61896cd054aef11e63832bf3758e51198,149,87,1179,True,16,9,0.64,7.3,1.0,6.637545,23.4157,0.599139,11.801611,0.013776,0,1,0.533333,0.3,0.088889,0.05,6.0,6.0,0.11134087,0.14227086,0.29069767,0.40601576,0.0,0.0,0.10465116,0.18604651
0xdb428beae591b08841cf3259abd1d4720c7b53e4,150,18980,649410,True,495,8,0.984095,0.3,0.0,0.001917,1.0,1.2e-05,0.239712,0.968789,297,23,0.033333,0.0,2.716667,0.027778,0.01227,0.0,0.00715624,0.00195437,0.0010538,0.12040837,0.06432749,0.0,0.00031614,0.00073766
0xde0e15e1488e4c6ead2b763d427e6d7edb3d1d10,151,12909,572683,True,46,4,0.92,16.058257,0.0,0.673549,9.495,0.5,3.87375,-15.488257,34,4,1.233333,0.066667,0.255556,0.022222,4.826087,3.0,0.00798938,3.913e-05,0.00038736,0.16790459,0.2,0.0,0.00023241,0.00015494
0xcdbdc6343817b2ca1829b049fb8e22a179578d06,152,6575,47550,True,10,6,0.625,1.324831,0.000657,0.30731,1.374086,0.018439,0.512788,0.003625,376,8,0.066667,0.033333,0.022222,0.016667,3.0,2.0,0.01226713,3.59e-05,0.00197749,0.01534412,0.0,0.0,0.00076057,0.00121692
0x4d59ee9756ec31480e61c0b9b199fb5bebfb70e7,153,3101,52444,True,7,7,0.5,0.854736,0.332559,0.618696,2.1,0.01,0.619137,0.003087,8,4,0.233333,0.233333,0.038889,0.038889,6.0,6.0,0.01769685,0.00065495,0.00322581,0.15755408,0.2,0.0,0.00129032,0.00193548
0x60d46ff10a5b155517cf0aea8399c4d87ec11b57,154,44273,264356,True,19,9,0.678571,0.005,0.0,0.000347,0.007,7.4e-05,0.001087,0.003188,116,11,0.033333,0.033333,0.105556,0.05,0.315789,0.666667,0.0044461,2.62e-06,0.00051952,0.0192309,0.06926407,0.0,0.00015811,0.0003614
0x673a4020c8dbccef2ba2d481fd3870d20f4f4643,155,2597,19761,True,5,1,0.833333,6.858844,0.029045,1.999118,10.0,10.0,10.0,0.00441,17,4,0.166667,0.033333,0.027778,0.005556,6.0,5.999999,0.01909445,0.00285811,0.00231125,0.20745766,0.06666667,0.0,0.00038521,0.00192604
0xa6702737d2792160db27ec282aa07530368fff7d,156,3974,85429,True,5,2,0.714286,0.008771,0.0,0.003175,0.01,0.01,0.01,0.004123,0,1,0.166667,0.066667,0.027778,0.011111,6.0,5.999999,0.01533507,0.0,0.0010068,0.03851284,0.66666667,0.0,0.0002517,0.0007551
0xd8fcf9de1cf44796180afd9775bbca985835bfd8,157,28690,563324,True,478,16,0.967611,259.7,0.0,4.235872,510.054604,0.02,68.884059,-922.601777,78,14,5.733333,0.2,2.655556,0.088889,2.158996,2.25,0.00614098,0.00623766,0.00087141,0.08698148,0.0513834,0.00677848,0.00017428,0.00069713
0x25fbf54b202f62de7c0198096b62e334620fc64b,158,2244,71330,True,5,2,0.714286,0.022542,0.0,0.006153,0.025,0.01,0.0175,0.004237,55,5,0.1,0.033333,0.027778,0.011111,3.6,3.0,0.02087999,0.00023703,0.00222916,0.24275524,0.33333333,0.0,0.00089166,0.00133749
0x90b5a195b96c20700efae283cac1ede5fb751289,159,53,235,True,5,2,0.714286,52.483339,0.028143,11.313944,52.484389,4.030768,28.257578,-0.054563,22,4,0.166667,0.066667,0.027778,0.011111,6.0,5.999999,0.13715971,0.04072398,0.11538462,0.25034341,0.06666667,0.0,0.03846154,0.07692308
0xfeb4ff869fab20a8e30c771fce13d78a96a5527d,160,24976,646326,True,17,4,0.809524,9.735732,0.0,0.904971,3.615,0.05,1.02925,-11.267507,35,5,0.533333,0.1,0.094444,0.022222,5.647059,4.5,0.00580558,1.201e-05,0.00036036,0.08953542,0.13888889,0.0,0.00012012,0.00024024
0x811f84fdf40ea4b93f725ab41a389e0299fd2370,161,55,445,True,2,2,0.5,0.144,0.0099,0.07695,0.145,0.01,0.0775,0.0011,73,3,0.033333,0.033333,0.011111,0.011111,3.0,3.0,0.13457725,0.16946191,0.07407407,0.23669468,0.0,7.85e-06,0.03703704,0.03703704
0x239eba18faaa869819fa851249f9992ef15bac18,162,20249,387329,True,8,4,0.666667,1.9,0.0,0.389086,2.0,0.01,0.780915,0.010969,55,7,0.133333,0.066667,0.044444,0.022222,3.0,3.0,0.00727649,2.884e-05,0.00034571,0.11680066,0.13333333,0.0,0.00014816,0.00019755
0x560103140543704632b31ecfa38bc05ee5397caa,163,14956,29400,True,22,6,0.785714,2.0,0.04,0.54837,5.0,0.052,2.012832,0.012852,208,17,0.066667,0.0,0.094444,0.022222,0.705882,0.0,0.00837406,2.41e-06,0.00167168,0.00144638,0.01449275,0.0,0.0004012,0.00127048
0x379e2768e0631493dfcc9a560171e66f93cbcc69,164,532,114902,True,3,223,0.013274,372.985402,0.2,129.34121,50.0,0.0,1.884528,32.226033,539,71,0.0,0.033333,0.0,0.022222,0.0,1.5,0.05826106,0.00087055,0.14124294,0.25901387,0.0011107,0.00013925,0.1393597,0.00188324
0xe7a06aab8286cef4206942a4891ee95a40e86466,165,85416,939286,True,1,51,0.019231,67.733098,67.733098,67.733098,10.0,0.001,1.328117,0.000861,42,4,0.033333,0.0,0.005556,0.283333,5.999999,0.0,0.00571059,4.43e-06,0.00042147,0.14474468,0.02222222,1e-08,0.00040976,1.171e-05
0xab4811bfe14b6a5539bcfed84b440eab46ba7d0e,166,93721,754689,True,50,24,0.675676,0.001174,0.0,3.4e-05,0.001744,1.4e-05,0.000348,0.006645,211,29,0.033333,0.0,0.138889,0.077778,0.24,0.0,0.00322454,0.00047918,0.00069356,0.01685285,0.04265873,0.0,0.00020273,0.00049082
0xbbd91489498af1d21331bb3a72d22b1374987b13,167,7801,115957,True,2,1,0.666667,0.0,0.0,0.0,0.003,0.003,0.003,0.003,0,1,0.066667,0.033333,0.011111,0.005556,5.999999,5.999999,0.01073039,0.0,0.00038462,0.02237935,0.66666667,0.0,0.00012821,0.00025641
0x1d3f29b4385fa27988556e1ee776d1ef7a9f6373,168,5462,45070,True,5,3,0.625,0.008508,0.0,0.001702,0.01,0.0025,0.007167,0.012992,128,2,0.066667,0.066667,0.027778,0.016667,2.4,4.0,0.01383418,0.03789011,0.00091558,0.14400132,0.0,0.0,0.00054935,0.00036623
0x36bb0e89f241370a01ef4a00df07577d499a94b9,169,43780,545501,True,17,5,0.772727,75.387932,0.0,4.728702,51.5,0.1,16.082755,0.025843,14,2,0.566667,0.166667,0.094444,0.027778,6.0,6.0,0.00450898,6.21e-06,0.000434,0.01266342,0.21637427,0.0,9.137e-05,0.00034263
0x3b410ffcf885ceae2d20becdbb491851128d282a,170,90785,982427,True,79,38,0.675214,22.0,0.0,0.445986,7.0,0.000539,0.890834,-1.381225,52,18,2.233333,0.7,0.438889,0.211111,5.088608,3.315789,0.00460692,7.609e-05,0.00078208,0.08707952,0.02021858,1.421e-05,0.00034147,0.00044061
0xf48676a31a2f94304fc09ff056a3bda11e87140c,171,28129,406722,True,61,39,0.61,2.634753,0.009509,0.585798,4.0,0.00225,0.916746,0.019395,89,49,0.4,0.266667,0.338889,0.216667,1.180328,1.230769,0.00785245,0.00080677,0.00327076,0.17218044,0.00071667,1e-08,0.0011021,0.00216866
0x29a86af5d04259949bad39105dae1dd5ebee3c4f,172,8643,10587,True,2,2,0.5,3.19979,1.02979,2.11479,3.2,1.03,2.115,0.00042,3,2,0.066667,0.066667,0.011111,0.011111,5.999999,5.999999,0.00994006,0.0,0.00023143,0.10518411,0.0,9.641e-05,0.00011571,0.00011571
